route,family,role,visible_entry_point,navigation_path,reachability_status,hidden_surface_disposition,certification_status,route_kind,source_file,source_line
/admin/audit,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/admin/audit → /admin/audit-log (browser proof 2026-08-02),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1311
/admin/health,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/admin/health → /admin/system-health (browser proof 2026-08-02),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1312
/d/:token,Field Operations,Field operator / public field user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1314
/driver,Field Operations,Field operator / public field user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1315
/shift,Field Operations,Field operator / public field user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1319
/field-leadership,Field Leadership,Field Leadership / admin reviewer,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ALIAS,REDIRECT,PENDING,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1320
/odr/new,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1323
/odr/center,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1324
/pm/odr,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1325
/odr/public/:doc_id,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1326
/odr/:id/done,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1327
/odr/:id,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1328
/operational-records,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1332
/operations-actions,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1335
/operations-actions/new,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1336
/operations-actions/:id,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1337
/_internal/design-system,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1351
/_internal/pm-v2-preview,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1352
/_internal/hr-v2-preview,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1353
/_internal/v2-index,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1354
/_internal/v2-compare/:portal,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1355
/daily-report/v2,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: legacy printed/bookmarked alias,/daily-report/v2 → /daily/submit (browser proof 2026-08-01),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1358
/daily/v1,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: legacy printed/bookmarked alias,/daily/v1 → /daily/submit (browser proof 2026-08-01),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1359
/daily/v2,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: legacy printed/bookmarked alias,/daily/v2 → /daily/submit (browser proof 2026-08-01),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1360
/daily/v3,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: legacy printed/bookmarked alias,/daily/v3 → /daily/submit (browser proof 2026-08-01),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1361
/daily-report/v1,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: legacy printed/bookmarked alias,/daily-report/v1 → /daily/submit (browser proof 2026-08-01),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1362
/daily-report/v3,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: legacy printed/bookmarked alias,/daily-report/v3 → /daily/submit (browser proof 2026-08-01),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1363
/pm/operational-intelligence,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED,static_route,frontend/src/app/routing/AppRoutes.jsx,1364
/admin/ods-intelligence,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/admin/ods-intelligence → /admin/operational-intelligence (browser proof 2026-08-02),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1366
/executive/ods-intelligence,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ALIAS,REDIRECT,PENDING,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1369
/admin/occ,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/admin/occ → /admin/operations-control (browser proof 2026-08-02),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1374
/executive,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/executive → /admin/executive-overview (browser proof 2026-08-02),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1378
/executive-dashboard,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/executive-dashboard → /admin/executive-overview (browser proof 2026-08-02),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1379
/admin/executive,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/admin/executive → /admin/executive-overview (browser proof 2026-08-02),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1380
/fleet,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ALIAS,REDIRECT,PENDING,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1388
/admin/ai,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/admin/ai → /admin/ai-operations (browser proof 2026-08-02),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1389
/admin/storage,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/admin/storage → /admin/storage-recovery (browser proof 2026-08-02),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1390
/fl,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ALIAS,REDIRECT,PENDING,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1391
*,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1392
(index),Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_INDEX_ROUTE_REVIEW_PENDING,GENERATED_ROUTE,PENDING,index_route,frontend/src/app/routing/AppRoutes.jsx,1354
dispatch,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,91
live-operations,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,92
trucks,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,93
trucks/:id,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/pages/transportation/TransportationApp.jsx,94
drivers,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,97
drivers/:id,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/pages/transportation/TransportationApp.jsx,98
carriers,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,99
carriers/:id,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/pages/transportation/TransportationApp.jsx,100
compliance,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,103
orientation/*,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/pages/transportation/TransportationApp.jsx,104
academy,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,105
academy/:moduleKey,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/pages/transportation/TransportationApp.jsx,106
intelligence/*,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/pages/transportation/TransportationApp.jsx,109
command-queue/*,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/pages/transportation/TransportationApp.jsx,110
reports,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,113
audit,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,114
documents,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,123
inspections,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,124
rate-schedules,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,125
compliance/documents,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,126
compliance/rate-schedules,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,130
fleet,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,134
fleet/trucks,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,138
fleet/inspections,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,142
administration/audit,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/TransportationApp.jsx,146
health,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/_command_queue.jsx,63
forecast,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/_command_queue.jsx,64
modules,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/_orientation.jsx,45
modules/:mid,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/pages/transportation/_orientation.jsx,46
assignments,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/_orientation.jsx,47
certificates,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/_orientation.jsx,48
emails,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/_orientation.jsx,49
recommendations,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/_intelligence.jsx,97
predictions,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/_intelligence.jsx,98
learning,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/_intelligence.jsx,99
cleanup,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/pages/transportation/_intelligence.jsx,100
