source_file,source_line,declared_route,owner,family,intended_audience,entry_path,navigation_source,role_requirements,intentionally_hidden,hidden_rationale,canonical_relationship,en_es_compliance,responsive_compliance,certification_evidence,governance_evidence
frontend/src/app/routing/AppRoutes.jsx,629,/equipment/:id,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",REDIRECTS_TO:/admin/equipment/:id,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 3 redirect certification: public equipment detail alias redirects to canonical /admin/equipment/:id with correct auth gating.
frontend/src/app/routing/AppRoutes.jsx,632,/fleet/dvir/new,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,PENDING_REVIEW,PENDING_REVIEW,PENDING,2026-08-02 Level 1 transportation-adjacent certification: public DVIR create surface rendered cleanly in EN/ES with responsive form controls and preview-safe input checks.
frontend/src/app/routing/AppRoutes.jsx,633,/fleet/dvir/submit,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,PENDING_REVIEW,PENDING_REVIEW,PENDING,2026-08-02 Level 1 transportation-adjacent certification: DVIR submit entry surface rendered cleanly in EN/ES with responsive form controls and preview-safe input checks.
frontend/src/app/routing/AppRoutes.jsx,635,/fleet/weekly-lead/new,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 1 shared/public certification: weekly lead inspection create surface passed EN/ES and responsive proof with required controls present.
frontend/src/app/routing/AppRoutes.jsx,636,/fleet/weekly-emergency/new,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 1 shared/public certification: weekly emergency inspection create surface passed EN/ES and responsive proof with required controls present.
frontend/src/app/routing/AppRoutes.jsx,637,/fleet/dvir/submitted/:id,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,PENDING_REVIEW,PENDING_REVIEW,PENDING,"2026-08-02 exact blocker: no real preview-safe DVIR submission id is naturally available, and honest confirmation-route proof requires a live submitted record."
frontend/src/app/routing/AppRoutes.jsx,639,/thank-you,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED 390/768/1024/1440,Ledger row already carries certification evidence.
frontend/src/app/routing/AppRoutes.jsx,640,/cheatsheet,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED 390/768/1024/1440,Ledger row already carries certification evidence.
frontend/src/app/routing/AppRoutes.jsx,641,/cheat-sheet,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"Legacy alias audited in ES at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); redirects cleanly to canonical `/cheatsheet`, which passed."
frontend/src/app/routing/AppRoutes.jsx,647,/reports/daily/new,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: direct alias route,/reports/daily/new → /daily/submit (browser proof 2026-08-01),Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Alias/redirect proven by canonical browser evidence and source redirect mapping.
frontend/src/app/routing/AppRoutes.jsx,648,/daily-reports/new,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: direct alias route,/daily-reports/new → /daily/submit (browser proof 2026-08-01),Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Alias/redirect proven by canonical browser evidence and source redirect mapping.
frontend/src/app/routing/AppRoutes.jsx,656,/daily-reports,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"2026-08-02 Level 2 transportation-adjacent certification: PM-authenticated daily reports route passed EN/ES, responsive proof, and clean returnTo behavior."
frontend/src/app/routing/AppRoutes.jsx,657,/daily-reports/:id,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-02: detail deep-link alias,PM-auth /daily-reports/:id → /pm/daily/:id; admin-auth /daily-reports/:id → /admin/daily/:id after route fix (browser proof 2026-08-02),Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",REDIRECTS_TO_CONTEXTUAL_DETAIL:/admin/daily/:id|/pm/daily/:id,CERTIFIED,CERTIFIED,CERTIFIED,Alias/redirect proven by canonical browser evidence and source redirect mapping.
frontend/src/app/routing/AppRoutes.jsx,658,/safety/jha,Safety Operations,Safety Operations,Safety operator / public safety user,Browser redirect proof 2026-08-02,/safety/jha → /jha (browser proof 2026-08-02),Safety operator / public safety user,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Browser redirect proof captured 2026-08-02; canonical target verified.
frontend/src/app/routing/AppRoutes.jsx,659,/safety/trench-boxes,Safety Operations,Safety Operations,Safety operator / public safety user,Browser redirect proof 2026-08-02,/safety/trench-boxes → /trench-safety/tabulated-data (browser proof 2026-08-02),Safety operator / public safety user,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Browser redirect proof captured 2026-08-02; canonical target verified.
frontend/src/app/routing/AppRoutes.jsx,661,/safety/trench-safety,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED safety shell + EN/ES + responsive proof (2026-08-02),"Certified after shared Safety sidebar localization fix plus family re-audit at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route now renders governed Spanish chrome cleanly."
frontend/src/app/routing/AppRoutes.jsx,662,/safety/trench-safety/assets,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED safety shell + EN/ES + responsive proof (2026-08-02),"Certified after shared Safety sidebar localization fix, direct screenshot spot-check, and family re-audit at 1440 + 390 (`20260802_145022`, `auto_frontend_testing_agent`); governed Spanish chrome holds cleanly."
frontend/src/app/routing/AppRoutes.jsx,663,/safety/trench-safety/assets/:assetId,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED fixture-backed trench asset detail proof (2026-08-02),2026-08-02 Level 2 Safety certification: trench-safety asset detail verified with fixture asset TB-01 and responsive proof.
frontend/src/app/routing/AppRoutes.jsx,664,/safety/trench-safety/tabulated-data,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED safety shell + EN/ES + responsive proof (2026-08-02),"Certified after shared Safety sidebar localization fix plus family re-audit at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route now renders governed Spanish chrome cleanly."
frontend/src/app/routing/AppRoutes.jsx,665,/safety/trench-safety/reports,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED safety shell + EN/ES + responsive proof (2026-08-02),"Certified after shared Safety sidebar localization fix plus family re-audit at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route now renders governed Spanish chrome cleanly."
frontend/src/app/routing/AppRoutes.jsx,666,/safety/trench-safety/excavations,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED safety shell + EN/ES + responsive proof (2026-08-02),"Certified after shared Safety sidebar localization fix plus family re-audit at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route now renders governed Spanish chrome cleanly."
frontend/src/app/routing/AppRoutes.jsx,667,/admin/trench-safety/excavations,Administration,Administration,Administrator / executive reviewer,Admin family batch proof 2026-08-02,"/admin/trench-safety/excavations (opened directly with seeded admin session, 2026-08-02)",Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440 + operator-language gate,"2026-08-02 Administration operator-language gate batch: shared-shell inheritance, route-specific content/actions, EN/ES localization, responsive 390/1440 behavior, and operator-language compliance verified with seeded admin session."
