Surface ID,Portal/family,Route,Surface type,Parent route,Navigation location,Hidden/detail/public status,WP-17B disposition,Current component family,Target component family,Information-architecture action,Navigation action,Design action,Terminology action,Coaching action,White-label action,Responsive action,Dependency,Current status,Files affected,Evidence reference,Final certification status
ROUTE-0048,public_shared,/incidents/new,redirect_route,/incidents,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0049,public_shared,/incidents/submit,redirect_route,/incidents,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0050,public_shared,/incidents/report,route_screen,/incidents,route_tree,PUBLIC,MIGRATE_IN_WP17D,IncidentReport,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0051,public_shared,/near-miss,route_screen,/,route_tree,PUBLIC,MIGRATE_IN_WP17D,NearMissKiosk,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0052,safety,/safety/cases/:caseId,detail_route,/safety/cases,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,SafetyCaseWorkspace,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0053,safety,/safety/incidents/:caseId/thread,detail_route,/safety/incidents/:caseId,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,SafetyIncidentThread,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0054,safety,/safety/executive-intelligence,route_screen,/safety,route_tree,PUBLIC,MIGRATE_IN_WP17D,ExecutiveIntelligence,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0055,safety,/safety/cases/:caseId/reports/:reportType,detail_route,/safety/cases/:caseId/reports,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,IncidentReportViewer,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0056,safety,/safety/cases/:caseId/executive-report,detail_route,/safety/cases/:caseId,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,ExecutiveCaseReport,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0057,public_shared,/daily/new,redirect_route,/daily,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0058,public_shared,/daily/submit,route_screen,/daily,route_tree,PUBLIC,MIGRATE_IN_WP17D,NewDailyReportV3,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0059,public_shared,/equipment/new,route_screen,/equipment,route_tree,PUBLIC,MIGRATE_IN_WP17D,NewEquipmentInspection,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0060,public_shared,/equipment/submit,route_screen,/equipment,route_tree,PUBLIC,MIGRATE_IN_WP17D,NewEquipmentInspection,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0061,public_shared,/equipment/:id,detail_route,/equipment,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,RedirectWithId,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0062,public_shared,/fleet/dvir/new,route_screen,/fleet/dvir,route_tree,PUBLIC,MIGRATE_IN_WP17D,NewFleetDVIR,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0063,public_shared,/fleet/dvir/submit,route_screen,/fleet/dvir,route_tree,PUBLIC,MIGRATE_IN_WP17D,NewFleetDVIR,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0064,public_shared,/fleet/weekly-lead/new,route_screen,/fleet/weekly-lead,route_tree,PUBLIC,MIGRATE_IN_WP17D,NewFleetDVIR,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0065,public_shared,/fleet/weekly-emergency/new,route_screen,/fleet/weekly-emergency,route_tree,PUBLIC,MIGRATE_IN_WP17D,NewFleetDVIR,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0066,public_shared,/fleet/dvir/submitted/:id,detail_route,/fleet/dvir/submitted,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,FleetDVIRConfirmation,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0067,public_shared,/thank-you,route_screen,/,route_tree,PUBLIC,MIGRATE_IN_WP17D,ThankYou,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0068,public_shared,/cheatsheet,route_screen,/,route_tree,PUBLIC,MIGRATE_IN_WP17D,PosterErrorBoundary,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0069,public_shared,/cheat-sheet,redirect_route,/,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0070,public_shared,/reports/daily/new,redirect_route,/reports/daily,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0071,public_shared,/daily-reports/new,redirect_route,/daily-reports,route_tree,PUBLIC,REPRESENTATIVE_IMPLEMENTATION,Navigate,WP17C_CANONICAL_PAGE,KEEP,REDIRECT_ALIAS,REPRESENTATIVE_IMPLEMENTATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,CERTIFY_IN_REPRESENTATIVE_SET,PortalShell + tokens + navigation canon,READY,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0072,public_shared,/daily-reports,route_screen,/,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0073,public_shared,/daily-reports/:id,detail_route,/daily-reports,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,RedirectWithId,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0074,safety,/safety/jha,redirect_route,/safety,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0075,safety,/safety/trench-boxes,redirect_route,/safety,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0076,safety,/safety/trench-safety,route_screen,/safety,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0077,safety,/safety/trench-safety/assets,route_screen,/safety/trench-safety,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0078,safety,/safety/trench-safety/assets/:assetId,detail_route,/safety/trench-safety/assets,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,route_element,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0079,safety,/safety/trench-safety/tabulated-data,route_screen,/safety/trench-safety,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0080,safety,/safety/trench-safety/reports,route_screen,/safety/trench-safety,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0081,safety,/safety/trench-safety/excavations,route_screen,/safety/trench-safety,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0082,admin,/admin/trench-safety/excavations,route_screen,/admin/trench-safety,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0083,public_shared,/trench-safety/excavation/new,route_screen,/trench-safety/excavation,route_tree,PUBLIC,MIGRATE_IN_WP17D,PublicExcavationForm,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0084,safety,/safety/trench-safety/repair-review,route_screen,/safety/trench-safety,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0085,safety,/safety/trench-safety/field-reports,route_screen,/safety/trench-safety,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0086,safety,/safety-portal/trench-safety,redirect_route,/safety-portal,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0087,safety,/safety-portal/trench-safety/assets,redirect_route,/safety-portal/trench-safety,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0088,safety,/safety-portal/trench-safety/tabulated-data,redirect_route,/safety-portal/trench-safety,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0089,public_shared,/app/*,redirect_route,/app,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0090,admin,/admin/login,route_screen,/admin,route_tree,PUBLIC,MIGRATE_IN_WP17D,AdminLogin,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0091,admin,/admin,route_screen,/,route_tree,PUBLIC,REPRESENTATIVE_IMPLEMENTATION,route_element,WP17C_CANONICAL_PAGE,KEEP,CANONICAL_ENTRY,REPRESENTATIVE_IMPLEMENTATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,CERTIFY_IN_REPRESENTATIVE_SET,PortalShell + tokens + navigation canon,READY,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0092,admin,/admin/hub_v1,redirect_route,/admin,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0093,admin,/admin/hub_v2,redirect_route,/admin,route_tree,HIDDEN,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,MERGE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0094,admin,/admin/executive-overview,route_screen,/admin,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0095,admin,/admin/executive-intelligence,route_screen,/admin,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
