loc,route,label,class,concept,owner,disposition
frontend/src/pages/admin/AdminOperationalIntelligenceRecipients.jsx:64,AdminOperationalIntelligenceRecipients,"<Stat label=""Inactive""           value={totals.inactive} ton",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOperationalIntelligenceRecipients.jsx:65,AdminOperationalIntelligenceRecipients,"<Stat label=""Groups""             value={totals.groups}      ",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOperationalIntelligenceRecipients.jsx:66,AdminOperationalIntelligenceRecipients,"<Stat label=""Products represented"" value={totals.products}  ",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOperationalIntelligenceRecipients.jsx:451,AdminOperationalIntelligenceRecipients,oi-directory-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOperationalIntelligenceRecipients.jsx:455,AdminOperationalIntelligenceRecipients,oi-directory-selected-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOperationalIntelligenceRecipients.jsx:623,AdminOperationalIntelligenceRecipients,"<Stat label=""Inserted"" value={result.inserted ?? 0} tone=""em",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalIntelligenceRecipients.jsx:624,AdminOperationalIntelligenceRecipients,"<Stat label=""Duplicate (skipped)"" value={result.duplicate ??",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalIntelligenceRecipients.jsx:625,AdminOperationalIntelligenceRecipients,"<Stat label=""Errors"" value={result.skipped ?? 0} tone=""slate",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalIntelligenceRecipients.jsx:959,AdminOperationalIntelligenceRecipients,oi-recipients-back-to-cockpit,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalInventory.jsx:160,AdminOperationalInventory,"<Stat label=""Portals"" value={snap.totals.portals} />",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOperationalInventory.jsx:161,AdminOperationalInventory,"<Stat label=""User types"" value={snap.totals.user_types} />",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOperationalInventory.jsx:162,AdminOperationalInventory,"<Stat label=""Public routes"" value={snap.totals.public_routes",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOperationalInventory.jsx:163,AdminOperationalInventory,"<Stat label=""Guidance articles"" value={snap.totals.guidance_",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOperationalInventory.jsx:164,AdminOperationalInventory,"<Stat label=""Drift · P0"" value={driftBySeverity.p0} tone={dr",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalInventory.jsx:165,AdminOperationalInventory,"<Stat label=""Drift · P1"" value={driftBySeverity.p1} tone={dr",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalInventory.jsx:166,AdminOperationalInventory,"<Stat label=""Drift · P2"" value={driftBySeverity.p2} tone={dr",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalInventory.jsx:167,AdminOperationalInventory,"<Stat label=""Translation %"" value={`${snap.translation.pct_b",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalInventory.jsx:439,AdminOperationalInventory,"<Stat label=""Total articles"" value={data.total_articles} />",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOperationalInventory.jsx:440,AdminOperationalInventory,"<Stat label=""title_es present"" value={data.title_es_present}",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalInventory.jsx:441,AdminOperationalInventory,"<Stat label=""body_es present""  value={data.body_es_present} ",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalInventory.jsx:442,AdminOperationalInventory,"<Stat label=""Schema landed"" value={data.schema_landed ? ""yes",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminProjectIdentityGovernance.jsx:302,AdminProjectIdentityGovernance,identity-governance-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/AdminProjectIdentityGovernance.jsx:404,AdminProjectIdentityGovernance,identity-status-filter,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/AdminRecovery.jsx:569,AdminRecovery,backup-trust-score-panel,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AssetProfile.jsx:94,AssetProfile,asset-profile-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/DeployRecovery.jsx:137,DeployRecovery,deploy-recovery-r2-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/DeployRecovery.jsx:144,DeployRecovery,deploy-recovery-recent-backup-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/DeployRecovery.jsx:196,DeployRecovery,recovery-health-link,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/SystemHealth.jsx:45,SystemHealth,admin-system-health-page,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/SystemHealth.jsx:61,SystemHealth,health-refresh,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/SystemHealth.jsx:72,SystemHealth,health-overall-canonical,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/SystemHealth.jsx:84,SystemHealth,health-cards,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/Wp17dCertificationDashboard.jsx:182,Wp17dCertificationDashboard,wp17d-survivor-counts-grid,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/Wp17dCertificationDashboard.jsx:189,Wp17dCertificationDashboard,wp17d-route-status-panel,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/Wp17dCertificationDashboard.jsx:201,Wp17dCertificationDashboard,wp17d-route-status-table,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/Wp17dCertificationDashboard.jsx:210,Wp17dCertificationDashboard,wp17d-completion-pct,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/daily-report-v2/DailyReportV2.jsx:95,DailyReportV2,dr-v2-status-saving,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/daily-report-v2/sections/AISummarySection.jsx:167,AISummarySection,dr-v2-ai-regenerate,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/daily-report-v2/sections/DaySetupSection.jsx:69,DaySetupSection,dr-v2-daysetup-date,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/daily-report-v2/sections/DaySetupSection.jsx:78,DaySetupSection,dr-v2-daysetup-shift,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/daily-report-v2/sections/DaySetupSection.jsx:92,DaySetupSection,dr-v2-daysetup-supervisor,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/daily-report-v2/sections/DaySetupSection.jsx:101,DaySetupSection,dr-v2-daysetup-gps,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/daily-report-v2/sections/DaySetupSection.jsx:112,DaySetupSection,dr-v2-daysetup-weather,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/daily-report-v2/sections/SignatureSubmitSection.jsx:48,SignatureSubmitSection,dr-v2-submit-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/odr/OdrPublicViewer.jsx:83,OdrPublicViewer,"<KV k=""Crew Name"" v={crew.crew_name} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/odr/OdrPublicViewer.jsx:84,OdrPublicViewer,"<KV k=""Crew Type"" v={crew.crew_type} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/odr/OdrPublicViewer.jsx:85,OdrPublicViewer,"<KV k=""Primary Operation"" v={crew.primary_operation} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/odr/OdrPublicViewer.jsx:106,OdrPublicViewer,"<KV k=""Total Hours Lost"" v={(data.delays || {}).total_hours_",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/odr/OdrPublicViewer.jsx:119,OdrPublicViewer,"? <KV k=""Safety Event"" v=""Recorded"" />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/odr/OdrPublicViewer.jsx:128,OdrPublicViewer,"<KV k=""Hours Lost"" v={(data.weather_impact || {}).hours_lost",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/odr/OdrPublicViewer.jsx:129,OdrPublicViewer,"<KV k=""Description"" v={((data.weather_impact || {}).descript",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/odr/OdrPublicViewer.jsx:135,OdrPublicViewer,<KV,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/operational_records/OperationalRecords.jsx:131,OperationalRecords,op-records-counts,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/operations_actions/OperationsActionDetail.jsx:177,OperationsActionDetail,"<KV label={t(""Created By"")} value={oa.created_by?.name} test",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/operations_actions/OperationsActionDetail.jsx:178,OperationsActionDetail,"<KV label={t(""Created"")} value={formatPlatformTime(oa.create",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/operations_actions/OperationsActionDetail.jsx:179,OperationsActionDetail,"<KV label={t(""Current Owner"")} value={oa.current_owner?.name",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/operations_actions/OperationsActionDetail.jsx:180,OperationsActionDetail,"<KV label={t(""Last Updated"")} value={formatPlatformTime(oa.l",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/operations_actions/OperationsActionDetail.jsx:189,OperationsActionDetail,oa-det-status-actions,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/shop/FuelLubeVisitDetail.jsx:80,FuelLubeVisitDetail,fuel-lube-detail-totals,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitDetail.jsx:82,FuelLubeVisitDetail,fuel-lube-detail-totals-grid,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:361,FuelLubeVisitForm,fuel-lube-visit-form-totals,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:363,FuelLubeVisitForm,fuel-lube-visit-form-totals-grid,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:364,FuelLubeVisitForm,fuel-lube-totals-red-diesel,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:365,FuelLubeVisitForm,fuel-lube-totals-clear-diesel,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:366,FuelLubeVisitForm,fuel-lube-totals-gasoline,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:367,FuelLubeVisitForm,fuel-lube-totals-def,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:368,FuelLubeVisitForm,fuel-lube-totals-engine-oil,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:369,FuelLubeVisitForm,fuel-lube-totals-hyd-oil,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:370,FuelLubeVisitForm,fuel-lube-totals-coolant,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:371,FuelLubeVisitForm,fuel-lube-totals-trans-fluid,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:372,FuelLubeVisitForm,fuel-lube-totals-gear-oil,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:373,FuelLubeVisitForm,fuel-lube-totals-units,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:374,FuelLubeVisitForm,fuel-lube-totals-greased,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitForm.jsx:375,FuelLubeVisitForm,fuel-lube-totals-issues,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitRecords.jsx:129,FuelLubeVisitRecords,fuel-lube-records-count-strip,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/FuelLubeVisitRecords.jsx:130,FuelLubeVisitRecords,fuel-lube-records-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/PmWorkOrders.jsx:149,PmWorkOrders,pm-work-order-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/shop/PmWorkOrders.jsx:217,PmWorkOrders,pm-complete-form,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/shop/PmWorkOrders.jsx:220,PmWorkOrders,pm-complete-meter,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/shop/PmWorkOrders.jsx:227,PmWorkOrders,pm-complete-by,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/shop/PmWorkOrders.jsx:232,PmWorkOrders,pm-complete-notes,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/shop/PmWorkOrders.jsx:248,PmWorkOrders,pm-complete-submit,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/shop/ServiceTruckReconciliationDetail.jsx:112,ServiceTruckReconciliationDetail,strr-detail-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/shop/ServiceTruckReconciliationDetail.jsx:114,ServiceTruckReconciliationDetail,strr-detail-visit-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/ServiceTruckReconciliationDetail.jsx:121,ServiceTruckReconciliationDetail,strr-detail-variance-table,KPI_CONCEPT,variance_percent,lib.kpi_variance,RECONCILED_KPI
frontend/src/pages/shop/ServiceTruckReconciliationDetail.jsx:129,ServiceTruckReconciliationDetail,strr-detail-variance-grid,KPI_CONCEPT,variance_percent,lib.kpi_variance,RECONCILED_KPI
frontend/src/pages/shop/ServiceTruckReconciliationRecords.jsx:118,ServiceTruckReconciliationRecords,strr-list-filter-variance,KPI_CONCEPT,variance_percent,lib.kpi_variance,RECONCILED_KPI
frontend/src/pages/shop/ServiceTruckReconciliationRecords.jsx:126,ServiceTruckReconciliationRecords,strr-list-filter-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/shop/ServiceTruckReconciliationRecords.jsx:142,ServiceTruckReconciliationRecords,strr-list-count-strip,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/ServiceTruckReconciliationRecords.jsx:143,ServiceTruckReconciliationRecords,strr-list-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/ShopAssetCare.jsx:103,ShopAssetCare,ac-kpi-snapshot,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/shop/ShopManagerQueue.jsx:297,ShopManagerQueue,shop-manager-queue-counts-strip,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/ShopTrenchSafetyRepairs.jsx:84,ShopTrenchSafetyRepairs,repair-queue-total,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/shop/UnitHistoryTimeline.jsx:367,UnitHistoryTimeline,unit-history-event-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/transportation/TransportationAcademy.jsx:55,TransportationAcademy,academy-progress-pct,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_command_queue.jsx:226,_command_queue,tx-cq-health-loading,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_command_queue.jsx:229,_command_queue,tx-cq-health,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_command_queue.jsx:236,_command_queue,tx-cq-health-last,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_command_queue.jsx:253,_command_queue,tx-cq-health-stale,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_command_queue.jsx:259,_command_queue,tx-cq-health-routes,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_command_queue.jsx:285,_command_queue,tx-cq-health-controls,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_lists.jsx:67,_lists,tx-carriers-summary-total,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/transportation/_lists.jsx:372,_lists,tx-fleet-summary-total,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/transportation/_lists.jsx:764,_lists,tx-fleet-edit-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/transportation/_lists.jsx:899,_lists,carrier-tab-rates,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_lists.jsx:1055,_lists,carrier-pane-rates,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_lists.jsx:1064,_lists,carrier-rate-history-link,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_modals.jsx:338,_modals,carrier-form-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/transportation/_views.jsx:177,_views,tx-dashboard-top-cleanup-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/transportation/_views.jsx:223,_views,tx-dashboard-hr-health-loading,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_views.jsx:236,_views,tx-dashboard-hr-health,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_views.jsx:239,_views,tx-dashboard-hr-health-chip,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_views.jsx:287,_views,compliance-loading,KPI_CONCEPT,compliance_rate,kpi_percent_complete.compliance_rate,RECONCILED_KPI
frontend/src/pages/transportation/_views.jsx:292,_views,tx-compliance-page,KPI_CONCEPT,compliance_rate,kpi_percent_complete.compliance_rate,RECONCILED_KPI
frontend/src/pages/transportation/_views.jsx:296,_views,compliance-refresh,KPI_CONCEPT,compliance_rate,kpi_percent_complete.compliance_rate,RECONCILED_KPI
frontend/src/pages/transportation/_views.jsx:366,_views,doc-filter-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/transportation/_views.jsx:621,_views,tx-rate-center,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_views.jsx:627,_views,rate-refresh,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_views.jsx:628,_views,rate-new-btn,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_views.jsx:634,_views,rate-active-card,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_views.jsx:638,_views,rate-active-value,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_views.jsx:657,_views,rate-history-table,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_views.jsx:669,_views,rate-loading,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_views.jsx:671,_views,rate-empty,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_widgets.jsx:271,_widgets,rate-create-dialog,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_widgets.jsx:279,_widgets,rate-create-hourly-input,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_widgets.jsx:285,_widgets,rate-create-activate-checkbox,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_widgets.jsx:293,_widgets,rate-create-error,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_widgets.jsx:296,_widgets,rate-create-cancel,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_widgets.jsx:297,_widgets,rate-create-submit,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/transportation/_widgets.jsx:550,_widgets,insp-complete,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/ExcavationOversight.jsx:178,ExcavationOversight,exc-filter-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/PublicExcavationForm.jsx:619,PublicExcavationForm,exc-rated-depth-gap,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/PublicExcavationForm.jsx:642,PublicExcavationForm,exc-rated-depth-ack-reason,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/PublicExcavationForm.jsx:647,PublicExcavationForm,exc-rated-depth-ack-tabulated,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/PublicExcavationForm.jsx:653,PublicExcavationForm,exc-rated-depth-ack-confirm,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/PublicExcavationForm.jsx:719,PublicExcavationForm,exc-locate-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/PublicExcavationForm.jsx:725,PublicExcavationForm,exc-utility-notes,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/PublicTrenchSafetyDashboard.jsx:240,PublicTrenchSafetyDashboard,"<Stat label={t(""Active Assets"")}    value={overview?.total_a",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/PublicTrenchSafetyDashboard.jsx:241,PublicTrenchSafetyDashboard,"<Stat label={t(""Available"")}        value={totals[""Available",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/PublicTrenchSafetyDashboard.jsx:242,PublicTrenchSafetyDashboard,"<Stat label={t(""Inspection Hold"")}  value={totals[""Inspectio",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/PublicTrenchSafetyDashboard.jsx:243,PublicTrenchSafetyDashboard,"<Stat label={t(""Repair"")}           value={totals[""Repair""] ",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/PublicTrenchSafetyDashboard.jsx:246,PublicTrenchSafetyDashboard,"<Stat label={t(""Trench Boxes"")}     value={typeTotals[""Trenc",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/PublicTrenchSafetyDashboard.jsx:247,PublicTrenchSafetyDashboard,"<Stat label={t(""End Panels"")}       value={typeTotals[""End P",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/PublicTrenchSafetyDashboard.jsx:248,PublicTrenchSafetyDashboard,"<Stat label={t(""Spreader Bars"")}    value={typeTotals[""Sprea",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/PublicTrenchSafetyDashboard.jsx:249,PublicTrenchSafetyDashboard,"<Stat label={t(""Road Plates"")}      value={typeTotals[""Road ",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
