loc,route,label,disposition,concept_or_reason,owner
frontend/src/components/DriverCommandProfile.jsx:115,DriverCommandProfile,"<KV label=""Email"" value={identity.email} testid=""dcp-id-email"" />",DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/components/DriverCommandProfile.jsx:116,DriverCommandProfile,"<KV label=""Phone"" value={identity.phone} testid=""dcp-id-phone"" />",DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/components/DriverCommandProfile.jsx:117,DriverCommandProfile,"<KV label=""Hire Date"" value={identity.hire_date ? formatPlatformDate(i",DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/components/DriverCommandProfile.jsx:157,DriverCommandProfile,"<KV label=""Current Vehicle"" value={operations.current_vehicle} mono te",DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/components/DriverCommandProfile.jsx:158,DriverCommandProfile,"<KV label=""Last Vehicle"" value={operations.last_vehicle} mono testid=""",DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/components/DriverCommandProfile.jsx:159,DriverCommandProfile,<KV,DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/components/DriverCommandProfile.jsx:189,DriverCommandProfile,dcp-safe-hos-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/components/DriverCommandProfile.jsx:273,DriverCommandProfile,"<KV label=""Most Used"" value={equipment_usage.most_used} mono testid=""d",DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/components/DriverCommandProfile.jsx:274,DriverCommandProfile,"<KV label=""Last Operated"" value={equipment_usage.last_operated} mono t",DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/components/DriverCommandProfile.jsx:310,DriverCommandProfile,dcp-motive-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/components/DriverCommandProfile.jsx:314,DriverCommandProfile,"<KV label=""Driver ID"" value={motive.driver_id} mono testid=""dcp-motive",DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/components/DriverCommandProfile.jsx:315,DriverCommandProfile,"<KV label=""Last Sync"" value={motive.last_sync ? formatPlatformTime(mot",DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/components/DriverCommandProfile.jsx:316,DriverCommandProfile,"<KV label=""Last GPS Activity"" value={motive.located_at ? formatPlatfor",DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/components/DriverCommandProfile.jsx:334,DriverCommandProfile,dcp-map-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/components/DriverCommandProfile.jsx:399,DriverCommandProfile,dcp-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/DriverCommandProfile.jsx:404,DriverCommandProfile,dcp-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/DriverCommandProfile.jsx:411,DriverCommandProfile,dcp-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/DriverCommandProfile.jsx:422,DriverCommandProfile,dcp-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EditProjectDialog.jsx:79,EditProjectDialog,edit-project-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EditProjectDialog.jsx:84,EditProjectDialog,edit-project-dialog,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EditProjectDialog.jsx:120,EditProjectDialog,edit-project-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EditProjectDialog.jsx:129,EditProjectDialog,edit-project-save,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EmailReportDialog.jsx:135,EmailReportDialog,email-report-dialog,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EmailReportDialog.jsx:209,EmailReportDialog,email-note,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EmailReportDialog.jsx:219,EmailReportDialog,email-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EmailRoutingV2Panel.jsx:214,EmailRoutingV2Panel,email-routing-v2-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EmailRoutingV2Panel.jsx:554,EmailRoutingV2Panel,v2-audit-drawer,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EmailRoutingV2Panel.jsx:574,EmailRoutingV2Panel,v2-audit-drawer-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EnvBanner.jsx:48,EnvBanner,env-banner,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EnvBanner.jsx:61,EnvBanner,unattested-candidate-banner,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentLines.jsx:140,EquipmentLines,equipment-lines-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentMasterPanel.jsx:338,EquipmentMasterPanel,equipment-master-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentMasterPanel.jsx:352,EquipmentMasterPanel,equipment-master-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentMasterPanel.jsx:364,EquipmentMasterPanel,equipment-master-export-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentMasterPanel.jsx:380,EquipmentMasterPanel,equipment-master-bulk-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentMasterPanel.jsx:387,EquipmentMasterPanel,equipment-master-bulk-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentMasterPanel.jsx:419,EquipmentMasterPanel,equipment-master-total-label,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentMasterPanel.jsx:431,EquipmentMasterPanel,equipment-master-add-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentMasterPanel.jsx:442,EquipmentMasterPanel,equipment-tabs,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentMasterPanel.jsx:485,EquipmentMasterPanel,equipment-master-search,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentMasterPanel.jsx:566,EquipmentMasterPanel,equipment-master-load-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentMasterPanel.jsx:783,EquipmentMasterPanel,eq-form-save,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentMasterPanel.jsx:807,EquipmentMasterPanel,eq-history-fullpage-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentPartsPanel.jsx:17,EquipmentPartsPanel,equipment-parts-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentReturnLines.jsx:158,EquipmentReturnLines,equipment-return-serial-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentReturnLines.jsx:183,EquipmentReturnLines,equipment-return-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentStatusBoard.jsx:105,EquipmentStatusBoard,equipment-status-board,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/components/EquipmentStatusBoard.jsx:152,EquipmentStatusBoard,status-board-toggle,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentStatusBoard.jsx:163,EquipmentStatusBoard,equipment-status-board-count-label,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentStatusBoard.jsx:166,EquipmentStatusBoard,equipment-status-board-scope-note,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentStatusBoard.jsx:215,EquipmentStatusBoard,status-empty-filter,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentStatusBoard.jsx:219,EquipmentStatusBoard,status-board-list,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/components/EquipmentTrendsPanel.jsx:42,EquipmentTrendsPanel,equipment-trends-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentTrendsPanel.jsx:57,EquipmentTrendsPanel,trends-window-select,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentTrendsPanel.jsx:69,EquipmentTrendsPanel,trends-refresh-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/EquipmentTrendsPanel.jsx:79,EquipmentTrendsPanel,<Stat,DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/components/ExpirationsSummary.jsx:55,ExpirationsSummary,docexp-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/ExpirationsSummary.jsx:61,ExpirationsSummary,docexp-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FieldSubmitterIdentityForm.jsx:124,FieldSubmitterIdentityForm,fsi-employee-filter-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FieldSubmitterIdentityForm.jsx:141,FieldSubmitterIdentityForm,fsi-employee-select,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FieldSubmitterIdentityForm.jsx:177,FieldSubmitterIdentityForm,fsi-email-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FieldSubmitterIdentityForm.jsx:184,FieldSubmitterIdentityForm,fsi-consent-label,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FieldSubmitterIdentityForm.jsx:192,FieldSubmitterIdentityForm,fsi-consent-checkbox,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FlAccountabilityWidget.jsx:85,FlAccountabilityWidget,fl-widget-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FlAccountabilityWidget.jsx:92,FlAccountabilityWidget,fl-widget-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FlAccountabilityWidget.jsx:119,FlAccountabilityWidget,fl-widget-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FlAccountabilityWidget.jsx:164,FlAccountabilityWidget,fl-widget-expired-strip,CANONICAL_KPI,expiring_rate,lib.kpi_expiry
frontend/src/components/FleetRepairDrawer.jsx:174,FleetRepairDrawer,fleet-repair-mechanic-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FleetRepairDrawer.jsx:188,FleetRepairDrawer,fleet-repair-notes-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FleetRepairDrawer.jsx:211,FleetRepairDrawer,fleet-repair-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FleetRepairDrawer.jsx:222,FleetRepairDrawer,fleet-repair-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FleetRepairDrawer.jsx:231,FleetRepairDrawer,fleet-repair-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FleetRepairDrawer.jsx:332,FleetRepairDrawer,fleet-rts-dispatcher-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FleetRepairDrawer.jsx:346,FleetRepairDrawer,fleet-rts-note-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FleetRepairDrawer.jsx:352,FleetRepairDrawer,fleet-rts-confirm-label,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FleetRepairDrawer.jsx:359,FleetRepairDrawer,fleet-rts-confirm-checkbox,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FleetRepairDrawer.jsx:369,FleetRepairDrawer,fleet-rts-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FleetRepairDrawer.jsx:380,FleetRepairDrawer,fleet-rts-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FleetRepairDrawer.jsx:389,FleetRepairDrawer,fleet-rts-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/ForgedOpsAttribution.jsx:103,ForgedOpsAttribution,footer-terms-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/ForgedOpsAttribution.jsx:111,ForgedOpsAttribution,footer-privacy-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FormPasswordGate.jsx:94,FormPasswordGate,form-gate-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/FormPasswordGate.jsx:107,FormPasswordGate,form-gate-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/GlobalFooter.jsx:15,GlobalFooter,global-footer,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/GlobalSearch.jsx:233,GlobalSearch,global-search-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/GlobalSearch.jsx:244,GlobalSearch,global-search-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/GlobalSearch.jsx:248,GlobalSearch,global-search-spinner,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/GlobalSearch.jsx:254,GlobalSearch,global-search-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/GlobalSearch.jsx:280,GlobalSearch,global-search-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/GlobalSearch.jsx:320,GlobalSearch,global-search-hint,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/GlobalSearch.jsx:330,GlobalSearch,global-search-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/Grade.jsx:53,Grade,grade-banner,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/HrCompletenessTile.jsx:89,HrCompletenessTile,hr-completeness-tile-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/HrCompletenessTile.jsx:103,HrCompletenessTile,hr-completeness-tile-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/HrCompletenessTile.jsx:135,HrCompletenessTile,hr-completeness-title,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/HrCompletenessTile.jsx:141,HrCompletenessTile,hr-completeness-band,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/components/HrCompletenessTile.jsx:147,HrCompletenessTile,hr-completeness-generated-at,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/HrCompletenessTile.jsx:182,HrCompletenessTile,hr-completeness-view-missing,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/HrCompletenessTile.jsx:210,HrCompletenessTile,hr-completeness-export-csv,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/HrCompletenessTile.jsx:217,HrCompletenessTile,hr-completeness-include-inactive-label,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/HrCompletenessTile.jsx:224,HrCompletenessTile,hr-completeness-include-inactive,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/HrCompletenessTile.jsx:231,HrCompletenessTile,hr-completeness-lifecycle-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/HrCompletenessTile.jsx:284,HrCompletenessTile,hr-completeness-drawer,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/HrCompletenessTile.jsx:298,HrCompletenessTile,hr-completeness-drawer-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/HrCompletenessTile.jsx:312,HrCompletenessTile,hr-completeness-drawer-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/HrPageShell.jsx:39,HrPageShell,hr-page-shell-banner,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/IncidentLifecyclePanel.jsx:179,IncidentLifecyclePanel,incident-lifecycle-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/IncidentLifecyclePanel.jsx:189,IncidentLifecyclePanel,incident-lifecycle-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/IncidentLifecyclePanel.jsx:203,IncidentLifecyclePanel,incident-lifecycle-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/IncidentLifecyclePanel.jsx:224,IncidentLifecyclePanel,incident-lifecycle-history-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
